,Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes,cluster,ordered_cluster,sample
76,KEGG_2021_Human,Yersinia infection,3/137,0.0113947838178035,0.0235200024957226,0,0,6.819058553386912,30.512556594459877,CD4;TRAF2;ITGA5,3,3,H1
77,KEGG_2021_Human,Estrogen signaling pathway,3/137,0.0113947838178035,0.0235200024957226,0,0,6.819058553386912,30.512556594459877,MMP9;HBEGF;GNAI2,3,3,H1
78,KEGG_2021_Human,Intestinal immune network for IgA production,2/48,0.0116167597830401,0.0236746623426514,0,0,13.100131752305666,58.36510102971351,TGFB1;CXCL12,3,3,H1
79,KEGG_2021_Human,Measles,3/139,0.0118479892951961,0.0238440784565821,0,0,6.718099547511312,29.798782907593612,RACK1;CD3D;IFNAR1,3,3,H1
80,KEGG_2021_Human,Gastric cancer,3/149,0.0142689212395206,0.0283616829575657,0,0,6.254794520547946,26.58082167920169,TGFB1;SMAD3;ERBB2,3,3,H1
81,KEGG_2021_Human,Regulation of lipolysis in adipocytes,2/55,0.0150621225458357,0.0295731918277995,0,0,11.365923384791309,47.6865513536084,ADORA1;GNAI2,3,3,H1
82,KEGG_2021_Human,Non-alcoholic fatty liver disease,3/155,0.0158465297474571,0.0307384492691639,0,0,6.006072874493927,24.893999355075604,TGFB1;TRAF2;TNFRSF1A,3,3,H1
83,KEGG_2021_Human,Hepatitis C,3/157,0.0163933972403876,0.0314206780440763,0,0,5.927472527472528,24.36710830305253,TRAF2;TNFRSF1A;IFNAR1,3,3,H1
84,KEGG_2021_Human,Necroptosis,3/159,0.0169507988192053,0.0321068071752006,0,0,5.850887573964497,23.8566448918616,TRAF2;TNFRSF1A;IFNAR1,3,3,H1
85,KEGG_2021_Human,Hippo signaling pathway,3/163,0.0180972749850911,0.033879782239531,0,0,5.703461538461538,22.88225293173164,TGFB1;SMAD3;ITGB2,3,3,H1
86,KEGG_2021_Human,cGMP-PKG signaling pathway,3/167,0.0192860810088093,0.0356903338209,0,0,5.563227016885554,21.965687749800672,ADORA1;ADRA2A;GNAI2,3,3,H1
87,KEGG_2021_Human,Hepatocellular carcinoma,3/168,0.0195899081411738,0.0358406273946475,0,0,5.529230769230769,21.745031085472768,TGFB1;SMAD3;GSTP1,3,3,H1
88,KEGG_2021_Human,Inflammatory bowel disease,2/65,0.0206438804303416,0.0372656944345236,0,0,9.556998556998558,37.08436890424736,SMAD3;TGFB1,3,3,H1
89,KEGG_2021_Human,Influenza A,3/172,0.0208317546528392,0.0372656944345236,0,0,5.397269003186163,20.89432222381095,CCL5;TNFRSF1A;IFNAR1,3,3,H1
90,KEGG_2021_Human,MicroRNAs in cancer,4/310,0.021230463399336,0.037561589091133,0,0,4.008578431372549,15.442319550833531,ERBB2;ITGA5;MMP9;THBS1,3,3,H1
91,KEGG_2021_Human,Adipocytokine signaling pathway,2/69,0.0230828770826961,0.0399606796807965,0,0,8.984622342831297,33.86002446746899,TRAF2;TNFRSF1A,3,3,H1
92,KEGG_2021_Human,Renin secretion,2/69,0.0230828770826961,0.0399606796807965,0,0,8.984622342831297,33.86002446746899,ADORA1;GNAI2,3,3,H1
93,KEGG_2021_Human,Central carbon metabolism in cancer,2/70,0.0237103597045097,0.0403031253931091,0,0,8.85204991087344,33.122982836017705,ERBB2;SLC1A5,3,3,H1
94,KEGG_2021_Human,NOD-like receptor signaling pathway,3/181,0.0237813472816482,0.0403031253931091,0,0,5.122039757994815,19.150557470990947,CCL5;TRAF2;IFNAR1,3,3,H1
95,KEGG_2021_Human,Adherens junction,2/71,0.0243448282404302,0.0408283056948881,0,0,8.723320158102768,32.41093639935573,SMAD3;ERBB2,3,3,H1
96,KEGG_2021_Human,Chronic myeloid leukemia,2/76,0.0276201050610613,0.0458436795343389,0,0,8.131859131859132,29.18696090729942,TGFB1;SMAD3,3,3,H1
0,KEGG_2021_Human,PI3K-Akt signaling pathway,29/354,8.314711785013223e-25,1.6878864923576842e-22,0,0,18.96541806020067,1051.5679656088446,LAMA5;ITGB5;TNC;TGFA;THBS2;AREG;EGFR;HSP90B1;RXRA;ERBB3;ERBB2;ITGB8;ITGAV;ITGB7;ITGB6;NGFR;HSP90AA1;INSR;HGF;F2R;FN1;EREG;VEGFA;COL1A1;EFNA1;COL1A2;COL4A1;COL4A5;ITGA5,4,4,H1
1,KEGG_2021_Human,Pathways in cancer,32/531,3.0720468914328145e-23,3.1181275948043068e-21,0,0,13.964107991263424,723.8590447189692,NOTCH2;ALK;NOTCH3;LAMA5;NOTCH1;LRP5;TGFA;CXCR4;EGFR;LRP6;HSP90B1;PLD2;GNAI2;RXRA;CDH1;ERBB2;BDKRB2;ITGAV;JAG2;HSP90AA1;TGFB1;TGFB3;HGF;F2R;FN1;VEGFA;AR;COL4A1;COL4A5;CALM3;CALM1;CALM2,4,4,H1
2,KEGG_2021_Human,ECM-receptor interaction,17/88,2.6051043511485325e-21,1.7627872776105072e-19,0,0,45.603466955579634,2161.459051102014,LAMA5;ITGB5;SDC4;TNC;FN1;THBS2;COL1A1;COL1A2;COL4A1;ITGB8;COL4A5;SDC1;ITGAV;ITGB7;ITGB6;ITGA5;CD44,4,4,H1
3,KEGG_2021_Human,Human papillomavirus infection,24/331,2.461613668520771e-19,1.2492689367742913e-17,0,0,15.773800329090973,675.8805234226818,NOTCH2;NOTCH3;LAMA5;NOTCH1;ITGB5;TNC;HLA-B;FN1;HLA-C;PSEN1;THBS2;TNF;EGFR;VEGFA;COL1A1;COL1A2;PKM;COL4A1;COL4A5;ITGB8;ITGAV;ITGB7;ITGA5;ITGB6,4,4,H1
4,KEGG_2021_Human,Proteoglycans in cancer,19/205,1.903948798191432e-17,7.730032120657215e-16,0,0,19.722064094454986,759.2997937723502,TGFB1;SDC4;ITGB5;HGF;SDC2;FN1;TNF;EGFR;VEGFA;COL1A1;COL1A2;ERBB3;PLAU;ERBB2;SDC1;ITGAV;ITGA5;EZR;CD44,4,4,H1
5,KEGG_2021_Human,Focal adhesion,18/201,2.61367455030609e-16,8.842932228535605e-15,0,0,18.80884927582365,674.8728797655787,LAMA5;ITGB5;HGF;TNC;FN1;THBS2;EGFR;VEGFA;COL1A1;COL1A2;COL4A1;ERBB2;COL4A5;ITGB8;ITGAV;ITGB7;ITGA5;ITGB6,4,4,H1
6,KEGG_2021_Human,Malaria,11/50,7.648334322741177e-15,2.2180169535949414e-13,0,0,50.87179487179487,1653.551497349667,TGFB1;VCAM1;TGFB3;HGF;SDC2;ITGB2;SDC1;ITGAL;THBS2;TNF;ICAM1,4,4,H1
7,KEGG_2021_Human,Fluid shear stress and atherosclerosis,14/139,1.2656917101372506e-13,3.211692714473273e-12,0,0,20.677084112149533,614.0677840465967,ACVR1;HSP90AA1;VCAM1;SDC4;SDC2;TNF;HSP90B1;ICAM1;VEGFA;SDC1;CALM3;ITGAV;CALM1;CALM2,4,4,H1
8,KEGG_2021_Human,Cell adhesion molecules,14/148,3.0381835476295733e-13,6.852791779653369e-12,0,0,19.27953689496443,555.6814906122653,VCAM1;SDC4;SDC2;ITGB2;HLA-B;HLA-C;ITGAL;PTPRF;ICAM1;CDH1;SDC1;ITGB8;ITGAV;ITGB7,4,4,H1
9,KEGG_2021_Human,AGE-RAGE signaling pathway in diabetic complications,12/100,9.245525075867533e-13,1.876841590401109e-11,0,0,24.759382819015848,686.0692900230881,COL1A1;TGFB1;VCAM1;COL1A2;COL4A1;TGFB3;FN1;COL4A5;TNF;AGER;ICAM1;VEGFA,4,4,H1
10,KEGG_2021_Human,Regulation of actin cytoskeleton,15/218,4.378050903765351e-12,8.079493940585145e-11,0,0,13.715958732224184,358.7329109543897,ITGB5;F2R;ITGB2;FN1;CXCR4;ITGAL;EGFR;BDKRB2;ITGAX;ITGB8;ITGAV;ITGB7;ITGA5;ITGB6;EZR,4,4,H1
11,KEGG_2021_Human,Axon guidance,14/182,5.230834459548064e-12,8.848828294068808e-11,0,0,15.351246105919005,398.7708814840608,EPHB6;EPHA4;NRP1;SEMA4D;SEMA4C;CXCR4;SEMA3F;GNAI2;EFNA1;EFNB1;PLXNB2;PLXNA1;PLXNB1;EPHB4,4,4,H1
12,KEGG_2021_Human,Rap1 signaling pathway,14/210,3.6128746999151296e-11,5.641642800636701e-10,0,0,13.139519359145527,315.9257132913918,NGFR;INSR;HGF;F2R;ITGB2;ITGAL;EGFR;VEGFA;GNAI2;EFNA1;CDH1;CALM3;CALM1;CALM2,4,4,H1
13,KEGG_2021_Human,Human T-cell leukemia virus 1 infection,14/219,6.330100117755652e-11,9.178645170745695e-10,0,0,12.556918167312514,294.87561578290644,NRP1;TGFB1;TGFB3;ITGB2;HLA-B;HLA-C;CD3G;ITGAL;TNF;ICAM1;CANX;CALR;LTBR;B2M,4,4,H1
14,KEGG_2021_Human,Human cytomegalovirus infection,14/225,9.07095366537586e-11,1.227602396047533e-09,0,0,12.196128803649732,282.01546009408787,HLA-B;HLA-C;CXCR4;TNF;EGFR;VEGFA;GNAI2;CCL5;CALM3;ITGAV;CALR;CALM1;CALM2;B2M,4,4,H1
15,KEGG_2021_Human,Hypertrophic cardiomyopathy,10/90,1.714381924477781e-10,2.175122066681184e-09,0,0,22.29617117117117,501.3695041705728,ACE;TGFB1;ITGB5;TGFB3;ITGB8;ITGAV;ITGB7;ITGB6;ITGA5;TNF,4,4,H1
16,KEGG_2021_Human,Amoebiasis,10/102,6.007477635337867e-10,6.775099777631039e-09,0,0,19.376224050137093,411.41238062262704,COL1A1;LAMA5;TGFB1;COL1A2;COL4A1;TGFB3;ITGB2;FN1;COL4A5;TNF,4,4,H1
17,KEGG_2021_Human,Chagas disease,10/102,6.007477635337867e-10,6.775099777631039e-09,0,0,19.376224050137093,411.41238062262704,ACE;TGFB1;TGFB3;CCL5;BDKRB2;CD3G;CALR;CD247;TNF;GNAI2,4,4,H1
18,KEGG_2021_Human,MAPK signaling pathway,14/294,2.9907856079348504e-09,3.195418307425129e-08,0,0,9.15841121495327,179.75882016505685,NGFR;TGFB1;TGFB3;INSR;HGF;TGFA;TNF;AREG;EGFR;EREG;VEGFA;EFNA1;ERBB3;ERBB2,4,4,H1
19,KEGG_2021_Human,Rheumatoid arthritis,9/93,5.0454425923088435e-09,5.121124231193477e-08,0,0,18.93654336734694,361.7785036682095,TGFB1;TGFB3;CCL5;ITGB2;LTB;ITGAL;TNF;ICAM1;VEGFA,4,4,H1
20,KEGG_2021_Human,Human immunodeficiency virus 1 infection,12/212,6.261044992402861e-09,6.0523434926561e-08,0,0,10.832477064220184,204.61377895475607,HLA-B;HLA-C;CXCR4;CALM3;CD3G;CALR;CD247;CALM1;CALM2;TNF;B2M;GNAI2,4,4,H1
21,KEGG_2021_Human,Dilated cardiomyopathy,9/96,6.698935478060909e-09,6.18129046384711e-08,0,0,18.2807881773399,344.06851308050085,TGFB1;ITGB5;TGFB3;ITGB8;ITGAV;ITGB7;ITGB6;ITGA5;TNF,4,4,H1
22,KEGG_2021_Human,Antigen processing and presentation,8/78,2.3388847127158236e-08,2.0643199855709227e-07,0,0,20.03438685208597,352.0243425371022,HSP90AA1;CANX;HLA-B;HLA-C;KLRD1;CALR;TNF;B2M,4,4,H1
23,KEGG_2021_Human,Cytokine-cytokine receptor interaction,13/295,2.84140737287038e-08,2.403357069552863e-07,0,0,8.364887050170738,145.35146658644135,ACVR1;NGFR;CXCL9;TGFB1;TGFB3;CXCR4;TNF;CXCL10;CCL5;CXCR3;LTBR;LTB;INHA,4,4,H1
24,KEGG_2021_Human,Epstein-Barr virus infection,11/202,4.116911743781731e-08,3.342932335950765e-07,0,0,10.307853403141362,175.29099927096092,CXCL10;HLA-B;HLA-C;CD3G;CALR;CD247;ITGAL;TNF;B2M;CD44;ICAM1,4,4,H1
25,KEGG_2021_Human,MicroRNAs in cancer,13/310,5.0854353513654474e-08,3.970551447412253e-07,0,0,7.936338695597954,133.28525377526842,NOTCH2;NOTCH3;NOTCH1;TNC;EGFR;VEGFA;EFNA1;ERBB3;PLAU;ERBB2;ITGA5;EZR;CD44,4,4,H1
26,KEGG_2021_Human,Lipid and atherosclerosis,11/215,7.78642060232691e-08,5.854234749156899e-07,0,0,9.644607843137257,157.86582950397198,HSP90AA1;VCAM1;RXRA;CCL5;CALM3;CALM1;CALM2;TNF;AGER;HSP90B1;ICAM1,4,4,H1
27,KEGG_2021_Human,Ras signaling pathway,11/232,1.6822730082795725e-07,1.2196479310026898e-06,0,0,8.89502262443439,138.74411628465663,EFNA1;NGFR;INSR;HGF;TGFA;CALM3;CALM1;CALM2;EGFR;VEGFA;PLD2,4,4,H1
28,KEGG_2021_Human,Calcium signaling pathway,11/240,2.3647891543777526e-07,1.6553524080644266e-06,0,0,8.580786026200874,130.92054294083815,ERBB3;HGF;F2R;ERBB2;BDKRB2;CXCR4;CALM3;CALM1;CALM2;EGFR;VEGFA,4,4,H1
29,KEGG_2021_Human,Gastric cancer,9/149,3.082708959441399e-07,2.08596639588868e-06,0,0,11.329783163265306,169.8593597919172,TGFB1;RXRA;TGFB3;CDH1;HGF;ERBB2;LRP5;EGFR;LRP6,4,4,H1
30,KEGG_2021_Human,Phagosome,9/152,3.651105070011568e-07,2.30116371354944e-06,0,0,11.09040959040959,164.3938707779729,ITGB5;CANX;ITGB2;HLA-B;HLA-C;ITGAV;ITGA5;CALR;THBS2,4,4,H1
31,KEGG_2021_Human,Alzheimer disease,13/369,3.786756563161396e-07,2.30116371354944e-06,0,0,6.601097586350395,97.60769574459664,APP;INSR;LRP5;ADAM10;PSEN1;TNF;AGER;RTN4;LRP6;NCSTN;CALM3;CALM1;CALM2,4,4,H1
32,KEGG_2021_Human,Pancreatic cancer,7/76,3.854165825649308e-07,2.30116371354944e-06,0,0,17.629036359013476,260.3621988426834,TGFB1;TGFB3;ERBB2;TGFA;EGFR;PLD2;VEGFA,4,4,H1
33,KEGG_2021_Human,Pertussis,7/76,3.854165825649308e-07,2.30116371354944e-06,0,0,17.629036359013476,260.3621988426834,ITGB2;CALM3;ITGA5;CALM1;TNF;CALM2;GNAI2,4,4,H1
34,KEGG_2021_Human,ErbB signaling pathway,7/85,8.319812795316293e-07,4.82549142128345e-06,0,0,15.587831758884391,218.2211632374428,ERBB3;NRG4;ERBB2;TGFA;AREG;EGFR;EREG,4,4,H1
35,KEGG_2021_Human,Relaxin signaling pathway,8/129,1.176690216700552e-06,6.635225388617002e-06,0,0,11.560301323776786,157.83053927194152,COL1A1;TGFB1;COL1A2;COL4A1;COL4A5;EGFR;VEGFA;GNAI2,4,4,H1
36,KEGG_2021_Human,Natural killer cell mediated cytotoxicity,8/131,1.3220541806166872e-06,7.25343239635642e-06,0,0,11.371177782574286,153.9239448337896,ITGB2;HLA-B;HLA-C;KLRD1;CD247;ITGAL;TNF;ICAM1,4,4,H1
37,KEGG_2021_Human,Notch signaling pathway,6/59,1.5008501141391489e-06,8.017699293953874e-06,0,0,19.516981132075472,261.71254605059124,NOTCH2;JAG2;NOTCH3;NCSTN;NOTCH1;PSEN1,4,4,H1
38,KEGG_2021_Human,Estrogen signaling pathway,8/137,1.8534493891330613e-06,9.64744169215414e-06,0,0,10.838992934074229,143.05803766251975,HSP90AA1;TGFA;CALM3;CALM1;CALM2;EGFR;HSP90B1;GNAI2,4,4,H1
39,KEGG_2021_Human,Prostate cancer,7/97,2.0396264928808616e-06,1.0351104451370374e-05,0,0,13.501267056530214,176.9036440082232,AR;HSP90AA1;PLAU;ERBB2;TGFA;EGFR;HSP90B1,4,4,H1
40,KEGG_2021_Human,Viral protein interaction with cytokine and cytokine receptor,7/100,2.50384461715626e-06,1.23970843239688e-05,0,0,13.063761554423694,168.4922574133193,CXCL10;CXCL9;CCL5;CXCR3;CXCR4;LTBR;TNF,4,4,H1
41,KEGG_2021_Human,Breast cancer,8/147,3.1420151562075752e-06,1.5186406588336612e-05,0,0,10.054115999236007,127.39214662374803,JAG2;NOTCH2;NOTCH3;NOTCH1;ERBB2;LRP5;EGFR;LRP6,4,4,H1
42,KEGG_2021_Human,"Parathyroid hormone synthesis, secretion and action",7/106,3.699615609767453e-06,1.7465627180995184e-05,0,0,12.268297005139113,153.44304580011135,RXRA;LRP5;EGFR;PTHLH;PLD2;GNAI2;LRP6,4,4,H1
43,KEGG_2021_Human,Non-small cell lung cancer,6/72,4.8816495825987045e-06,2.2522156028807657e-05,0,0,15.662450592885376,191.5521993695669,ALK;RXRA;HGF;ERBB2;TGFA;EGFR,4,4,H1
44,KEGG_2021_Human,Leukocyte transendothelial migration,7/114,6.002495471221629e-06,2.707792401462201e-05,0,0,11.346450237743891,136.42217525712283,VCAM1;ITGB2;CXCR4;EZR;ITGAL;ICAM1;GNAI2,4,4,H1
45,KEGG_2021_Human,Arrhythmogenic right ventricular cardiomyopathy,6/77,7.227930265571165e-06,3.189717051980318e-05,0,0,14.555786895284752,172.30496917919604,ITGB5;ITGB8;ITGAV;ITGB7;ITGB6;ITGA5,4,4,H1
46,KEGG_2021_Human,Colorectal cancer,6/86,1.3712390706847563e-05,5.899784770735354e-05,0,0,12.912391304347826,144.58276611081487,TGFB1;TGFB3;TGFA;AREG;EGFR;EREG,4,4,H1
47,KEGG_2021_Human,Tuberculosis,8/180,1.3950229999768324e-05,5.899784770735354e-05,0,0,8.111545585511422,90.68719776954232,TGFB1;TGFB3;ITGB2;ITGAX;CALM3;CALM1;CALM2;TNF,4,4,H1
48,KEGG_2021_Human,Small cell lung cancer,6/92,2.0192733525430435e-05,8.198249811324756e-05,0,0,12.00788675429727,129.80751023150657,LAMA5;RXRA;COL4A1;FN1;COL4A5;ITGAV,4,4,H1
49,KEGG_2021_Human,Th1 and Th2 cell differentiation,6/92,2.0192733525430435e-05,8.198249811324756e-05,0,0,12.00788675429727,129.80751023150657,NOTCH2;JAG2;NOTCH3;NOTCH1;CD3G;CD247,4,4,H1
50,KEGG_2021_Human,TGF-beta signaling pathway,6/94,2.283157028520377e-05,9.08786032920856e-05,0,0,11.733794466403165,125.40335976412126,ACVR1;TGFB1;TGFB3;TNF;LTBP1;FBN1,4,4,H1
51,KEGG_2021_Human,Viral myocarditis,5/60,3.1224041203930185e-05,0.00012189385316149668,0,0,15.536050156739812,161.17599017286304,ITGB2;HLA-B;HLA-C;ITGAL;ICAM1,4,4,H1
52,KEGG_2021_Human,NF-kappa B signaling pathway,6/104,4.0509633891109526e-05,0.00015515954113009875,0,0,10.53114463176575,106.51168864632304,VCAM1;PLAU;LTB;LTBR;TNF;ICAM1,4,4,H1
53,KEGG_2021_Human,Cellular senescence,7/156,4.606762855064902e-05,0.00017318015918114352,0,0,8.13081361120923,81.18942668265055,TGFB1;TGFB3;HLA-B;HLA-C;CALM3;CALM1;CALM2,4,4,H1
54,KEGG_2021_Human,Renal cell carcinoma,5/69,6.152595708749882e-05,0.0002230315944421832,0,0,13.345231681034482,129.39605240073232,TGFB1;TGFB3;HGF;TGFA;VEGFA,4,4,H1
55,KEGG_2021_Human,Renin secretion,5/69,6.152595708749882e-05,0.0002230315944421832,0,0,13.345231681034482,129.39605240073232,ACE;CALM3;CALM1;CALM2;GNAI2,4,4,H1
56,KEGG_2021_Human,Adherens junction,5/71,7.059535902709188e-05,0.0002514185593420992,0,0,12.939524555903866,123.68304264977488,CDH1;INSR;ERBB2;PTPRF;EGFR,4,4,H1
57,KEGG_2021_Human,Hepatocellular carcinoma,7/168,7.363502636629834e-05,0.0002577225922820442,0,0,7.520213577421815,71.56528335875137,TGFB1;TGFB3;HGF;LRP5;TGFA;EGFR;LRP6,4,4,H1
58,KEGG_2021_Human,Glioma,5/75,9.179808816722388e-05,0.000315847659287228,0,0,12.197660098522167,113.38846132195287,TGFA;CALM3;CALM1;CALM2;EGFR,4,4,H1
59,KEGG_2021_Human,Gastric acid secretion,5/76,9.779112244701662e-05,0.0003308599642790729,0,0,12.02525497814473,111.02529214055738,CALM3;EZR;CALM1;CALM2;GNAI2,4,4,H1
60,KEGG_2021_Human,Chemical carcinogenesis,8/239,0.00010429726531438978,0.0003470876206364119,0,0,6.021683331417845,55.20839103186956,NOTCH2;AR;HSP90AA1;RXRA;EGFR;HSP90B1;VEGFA;GNAI2,4,4,H1
61,KEGG_2021_Human,Bladder cancer,4/41,0.00010856460993373834,0.0003554615454282078,0,0,18.334026334026333,167.35601893886937,CDH1;ERBB2;EGFR;VEGFA,4,4,H1
62,KEGG_2021_Human,Graft-versus-host disease,4/42,0.00011943417911837272,0.0003848434660480899,0,0,17.850652271704902,161.24039256551012,HLA-B;HLA-C;KLRD1;TNF,4,4,H1
63,KEGG_2021_Human,Complement and coagulation cascades,5/85,0.0001662714550392117,0.0005273922714524996,0,0,10.667564655172416,92.82796175761754,PLAU;ITGB2;F2R;BDKRB2;ITGAX,4,4,H1
64,KEGG_2021_Human,Kaposi sarcoma-associated herpesvirus infection,7/193,0.00017463371162268503,0.0005453945147600779,0,0,6.501179022825882,56.253530923300936,HLA-B;HLA-C;CALM3;CALM1;CALM2;ICAM1;VEGFA,4,4,H1
65,KEGG_2021_Human,Apelin signaling pathway,6/137,0.0001866235069100155,0.0005740086651929264,0,0,7.865117822768005,67.533183760553,NOTCH3;CDH1;CALM3;CALM1;CALM2;GNAI2,4,4,H1
66,KEGG_2021_Human,Intestinal immune network for IgA production,4/48,0.00020189941116588732,0.0006117250815921662,0,0,15.411810411810412,131.11969054053924,TGFB1;CXCR4;ITGB7;LTBR,4,4,H1
67,KEGG_2021_Human,Diabetic cardiomyopathy,7/203,0.00023797934484067845,0.0007104383382743783,0,0,6.166353383458647,51.44790066825028,COL1A1;TGFB1;COL1A2;ACE;TGFB3;INSR;AGER,4,4,H1
68,KEGG_2021_Human,GnRH signaling pathway,5/93,0.000253510511057639,0.0007351804820671531,0,0,9.693867554858937,80.26624384758468,CALM3;CALM1;CALM2;EGFR;PLD2,4,4,H1
69,KEGG_2021_Human,Salivary secretion,5/93,0.000253510511057639,0.0007351804820671531,0,0,9.693867554858937,80.26624384758468,TRPV6;CALM3;LYZ;CALM1;CALM2,4,4,H1
70,KEGG_2021_Human,IL-17 signaling pathway,5/94,0.0002664700761062884,0.0007618792316841768,0,0,9.584463386284384,78.88251641887878,CXCL10;HSP90AA1;TNF;S100A8;HSP90B1,4,4,H1
71,KEGG_2021_Human,cAMP signaling pathway,7/216,0.00034675263180380467,0.0009776497813357272,0,0,5.778980945185931,46.04055698664526,F2R;CALM3;FFAR2;CALM1;CALM2;PLD2;GNAI2,4,4,H1
72,KEGG_2021_Human,Th17 cell differentiation,5/107,0.000484871627679084,0.0013483416495733,0,0,8.357420554428668,63.78071123260579,HSP90AA1;TGFB1;RXRA;CD3G;CD247,4,4,H1
73,KEGG_2021_Human,HIF-1 signaling pathway,5/109,0.0005277673314776009,0.0014477941660804,0,0,8.19587201591512,61.85305796049074,INSR;ERBB2;LTBR;EGFR;VEGFA,4,4,H1
74,KEGG_2021_Human,cGMP-PKG signaling pathway,6/167,0.0005394495058696344,0.0014601099958871,0,0,6.389846070753444,48.083344855167866,INSR;BDKRB2;CALM3;CALM1;CALM2;GNAI2,4,4,H1
75,KEGG_2021_Human,TNF signaling pathway,5/112,0.0005973833245635367,0.0015749196738493,0,0,7.964872703834998,59.12286430931584,CXCL10;VCAM1;CCL5;TNF;ICAM1,4,4,H1
76,KEGG_2021_Human,Toxoplasmosis,5/112,0.0005973833245635367,0.0015749196738493,0,0,7.964872703834998,59.12286430931584,LAMA5;TGFB1;TGFB3;TNF;GNAI2,4,4,H1
77,KEGG_2021_Human,Phototransduction,3/28,0.0006335971067874782,0.0016489770856135,0,0,20.190508474576276,148.68486861580712,CALM3;CALM1;CALM2,4,4,H1
78,KEGG_2021_Human,Neurotrophin signaling pathway,5/119,0.0007864633776092382,0.0020209122234769,0,0,7.473154869933454,53.41784496822658,NGFR;CALM3;PSEN1;CALM1;CALM2,4,4,H1
79,KEGG_2021_Human,Thyroid hormone signaling pathway,5/121,0.0008478735475035528,0.0021514791267902,0,0,7.343564209274673,51.93940710491791,NOTCH2;NOTCH3;NOTCH1;RXRA;ITGAV,4,4,H1
80,KEGG_2021_Human,Chemokine signaling pathway,6/192,0.0011159364350961,0.0027967295842533,0,0,5.5239831697054695,37.55237661905527,CXCL10;CXCL9;CCL5;CXCR3;CXCR4;GNAI2,4,4,H1
81,KEGG_2021_Human,Leishmaniasis,4/77,0.0012271281293637,0.0030378903690345,0,0,9.275728837372672,62.17594033922146,TGFB1;TGFB3;ITGB2;TNF,4,4,H1
82,KEGG_2021_Human,Vascular smooth muscle contraction,5/133,0.0012943473466172,0.0031656929079915,0,0,6.651064116379311,44.227904897108544,RAMP2;RAMP3;CALM3;CALM1;CALM2,4,4,H1
83,KEGG_2021_Human,African trypanosomiasis,3/37,0.0014444001347436,0.0034906336589638,0,0,14.839232303090728,97.04948705631595,VCAM1;TNF;ICAM1,4,4,H1
84,KEGG_2021_Human,Insulin signaling pathway,5/137,0.0014759406733091,0.0035248936080207,0,0,6.448210553814002,42.032400940676496,INSR;CALM3;CALM1;CALM2;PTPRF,4,4,H1
85,KEGG_2021_Human,Allograft rejection,3/38,0.0015613281004726,0.003685460516232,0,0,14.41452784503632,93.14982812630632,HLA-B;HLA-C;TNF,4,4,H1
86,KEGG_2021_Human,Phospholipase D signaling pathway,5/148,0.0020719182311475,0.0048312611501454,0,0,5.948878707499397,36.75978971282513,ARF1;INSR;F2R;EGFR;PLD2,4,4,H1
87,KEGG_2021_Human,PD-L1 expression and PD-1 checkpoint pathway in cancer,4/89,0.00209433980893,0.0048312611501454,0,0,7.961387631975867,49.10995417339319,ALK;CD3G;CD247;EGFR,4,4,H1
88,KEGG_2021_Human,Type I diabetes mellitus,3/43,0.0022344526003817,0.0050965604255899,0,0,12.609533898305084,76.96555604840475,HLA-B;HLA-C;TNF,4,4,H1
89,KEGG_2021_Human,Pathways of neurodegeneration,9/475,0.0024093831055377,0.0054344974491573,0,0,3.3475820049049663,20.180511594883008,APP;LRP5;CALM3;PSEN1;CALM1;CALM2;TNF;AGER;LRP6,4,4,H1
90,KEGG_2021_Human,Oxytocin signaling pathway,5/154,0.0024626675472521,0.005493642990024,0,0,5.707590835454756,34.28270227230309,CALM3;CALM1;CALM2;EGFR;GNAI2,4,4,H1
91,KEGG_2021_Human,Type II diabetes mellitus,3/46,0.0027125431470992,0.0059852854224038,0,0,11.728025226645643,69.31108865414488,PKM;INSR;TNF,4,4,H1
92,KEGG_2021_Human,Circadian entrainment,4/97,0.0028641052168442,0.0062517565485954,0,0,7.273596176821983,42.59053726973836,CALM3;CALM1;CALM2;GNAI2,4,4,H1
93,KEGG_2021_Human,Inflammatory mediator regulation of TRP channels,4/98,0.0029722204953366,0.0064187314952483,0,0,7.195853791598473,41.86868645115037,BDKRB2;CALM3;CALM1;CALM2,4,4,H1
94,KEGG_2021_Human,Hematopoietic cell lineage,4/99,0.0030830942989262,0.0065880857124423,0,0,7.119748088169141,41.16511288263146,CD3G;ITGA5;TNF;CD44,4,4,H1
95,KEGG_2021_Human,Hippo signaling pathway,5/163,0.0031455906745797,0.0066516136139551,0,0,5.380019642077695,30.998347501041145,TGFB1;TGFB3;CDH1;ITGB2;AREG,4,4,H1
96,KEGG_2021_Human,Melanogenesis,4/101,0.0033132536552713,0.0069339225981451,0,0,6.972244250594766,39.81029170422424,CALM3;CALM1;CALM2;GNAI2,4,4,H1
97,KEGG_2021_Human,Protein digestion and absorption,4/103,0.003554853684319,0.0073636254889466,0,0,6.830700164033497,38.52133312042065,COL1A1;COL1A2;COL4A1;COL4A5,4,4,H1
98,KEGG_2021_Human,C-type lectin receptor signaling pathway,4/104,0.0036800275717106,0.0074704559705726,0,0,6.762051282051282,37.90018193083949,CALM3;CALM1;TNF;CALM2,4,4,H1
